,Symbol  ,Series  ,Date  ,Prev Close  ,Open Price  ,High Price  ,Low Price  ,Last Price  ,Close Price  ,Average Price ,Total Traded Quantity  ,Turnover ₹  ,No. of Trades  ,Deliverable Qty  ,% Dly Qt to Traded Qty  
0,RBLBANK,EQ,30-Jun-2022,84.3,84.45,85.75,82.35,83.3,83.45,83.35,"2,55,12,433","2,12,64,70,440.35","50,536","86,95,851",34.08
1,RBLBANK,EQ,01-Jul-2022,83.45,82.95,86.7,82.1,85.95,86.2,84.66,"1,62,58,460","1,37,64,04,948.90","40,686","22,56,992",13.88
2,RBLBANK,EQ,04-Jul-2022,86.2,85.9,88.65,85.5,86.7,87.55,87.37,"1,59,53,371","1,39,38,71,040.70","44,777","22,94,551",14.38
3,RBLBANK,EQ,05-Jul-2022,87.55,86.8,86.8,80.85,81.6,81.5,83.65,"4,00,21,680","3,34,79,96,832.25","98,899","76,55,855",19.13
4,RBLBANK,EQ,06-Jul-2022,81.5,81.9,83.75,80.35,83.5,83.4,82.27,"2,45,92,592","2,02,32,43,872.20","64,808","18,71,151",7.61
5,RBLBANK,EQ,07-Jul-2022,83.4,83.95,85.9,83.75,85.5,85.5,85.06,"1,62,33,819","1,38,07,87,521.05","42,159","31,10,069",19.16
6,RBLBANK,EQ,08-Jul-2022,85.5,86.4,86.6,82.4,83.8,83.7,83.71,"1,63,21,336","1,36,63,16,068.05","43,026","23,31,923",14.29
7,RBLBANK,EQ,11-Jul-2022,83.7,83.05,87.2,82.5,86.7,86.85,85.72,"1,83,59,492","1,57,37,68,948.60","49,696","27,75,493",15.12
8,RBLBANK,EQ,12-Jul-2022,86.85,85.8,86.6,83.85,84.0,84.15,84.95,"1,20,15,623","1,02,06,78,841.55","33,093","19,28,639",16.05
9,RBLBANK,EQ,13-Jul-2022,84.15,84.95,85.05,82.9,84.0,84.2,84.09,"1,27,06,737","1,06,85,32,663.30","32,644","12,56,410",9.89
10,RBLBANK,EQ,14-Jul-2022,84.2,84.0,84.45,81.5,82.2,82.2,82.43,"1,18,25,942","97,48,49,840.95","33,471","18,95,131",16.03
11,RBLBANK,EQ,15-Jul-2022,82.2,82.85,83.3,80.8,81.8,81.9,81.58,"1,19,70,236","97,65,53,834.45","28,683","16,22,563",13.55
12,RBLBANK,EQ,18-Jul-2022,81.9,82.8,86.2,82.4,86.0,85.9,84.97,"1,50,40,425","1,27,79,53,375.40","39,973","39,66,289",26.37
13,RBLBANK,EQ,19-Jul-2022,85.9,85.25,92.3,84.8,91.2,91.4,89.48,"3,20,63,717","2,86,92,19,207.25","77,450","55,85,675",17.42
14,RBLBANK,EQ,20-Jul-2022,91.4,92.1,93.15,90.25,91.05,91.45,91.68,"2,23,94,149","2,05,30,50,561.35","56,232","25,69,095",11.47
15,RBLBANK,EQ,21-Jul-2022,91.45,91.65,96.3,90.85,95.0,94.95,94.51,"3,24,37,387","3,06,56,44,192.60","91,820","42,35,524",13.06
16,RBLBANK,EQ,22-Jul-2022,94.95,95.4,95.4,89.4,91.75,92.2,91.79,"4,44,85,013","4,08,34,66,119.95","1,01,980","82,57,460",18.56
17,RBLBANK,EQ,25-Jul-2022,92.2,91.3,95.0,90.2,94.4,94.7,93.14,"2,55,66,557","2,38,11,77,944.65","58,909","43,35,178",16.96
18,RBLBANK,EQ,26-Jul-2022,94.7,94.7,95.9,91.7,92.3,92.15,93.45,"1,77,13,544","1,65,53,98,086.35","39,228","25,54,079",14.42
19,RBLBANK,EQ,27-Jul-2022,92.15,92.15,92.9,91.4,91.6,91.65,91.94,"94,10,512","86,51,61,809.65","25,943","12,21,388",12.98
20,RBLBANK,EQ,28-Jul-2022,91.65,92.5,93.3,91.35,92.0,92.25,92.29,"1,31,57,916","1,21,42,94,312.45","30,811","31,00,242",23.56
21,RBLBANK,EQ,29-Jul-2022,92.25,93.5,93.7,91.05,92.2,92.25,92.27,"1,20,07,512","1,10,78,76,420.55","30,509","21,72,983",18.10
22,RBLBANK,EQ,01-Aug-2022,92.25,92.6,97.75,91.8,96.1,96.15,95.62,"2,52,78,567","2,41,71,72,767.00","69,393","54,67,419",21.63
23,RBLBANK,EQ,02-Aug-2022,96.15,95.95,100.5,94.6,98.5,98.85,98.37,"2,55,68,149","2,51,50,21,864.40","69,809","47,61,422",18.62
24,RBLBANK,EQ,03-Aug-2022,98.85,99.0,99.5,95.05,96.6,96.45,96.61,"1,60,12,653","1,54,69,19,563.35","42,618","26,14,820",16.33
25,RBLBANK,EQ,04-Aug-2022,96.45,97.5,98.75,94.05,95.95,96.2,96.33,"1,47,63,605","1,42,21,91,812.85","37,191","21,66,841",14.68
26,RBLBANK,EQ,05-Aug-2022,96.2,96.25,98.45,95.6,96.6,96.4,97.09,"1,36,60,725","1,32,62,96,062.05","34,363","23,04,128",16.87
27,RBLBANK,EQ,08-Aug-2022,96.4,97.0,98.75,96.0,98.1,98.25,97.87,"1,16,10,260","1,13,63,03,122.15","27,494","24,64,446",21.23
28,RBLBANK,EQ,10-Aug-2022,98.25,97.8,98.4,95.75,96.65,96.95,96.82,"93,96,249","90,97,09,561.20","26,424","16,44,711",17.50
29,RBLBANK,EQ,11-Aug-2022,96.95,98.5,99.25,97.1,97.25,97.65,98.2,"1,12,50,476","1,10,47,67,867.70","25,004","31,53,734",28.03
30,RBLBANK,EQ,12-Aug-2022,97.65,97.2,98.9,96.75,97.95,98.1,98.03,"85,86,972","84,18,02,359.70","20,504","21,63,562",25.20
31,RBLBANK,EQ,16-Aug-2022,98.1,99.0,99.2,97.55,97.95,97.9,98.08,"70,96,676","69,60,53,945.65","19,152","14,30,714",20.16
32,RBLBANK,EQ,17-Aug-2022,97.9,98.5,102.2,97.8,100.7,100.9,100.6,"2,22,48,140","2,23,81,93,941.30","55,483","72,25,829",32.48
33,RBLBANK,EQ,18-Aug-2022,100.9,100.5,104.1,100.2,103.2,103.1,101.83,"2,16,81,776","2,20,79,58,388.05","54,310","44,23,565",20.40
34,RBLBANK,EQ,19-Aug-2022,103.1,103.1,103.45,99.4,99.65,99.95,101.07,"1,88,13,589","1,90,14,33,301.80","46,987","33,75,689",17.94
35,RBLBANK,EQ,22-Aug-2022,99.95,99.1,99.45,96.9,98.6,98.25,98.09,"1,54,33,483","1,51,39,25,446.55","43,579","50,09,582",32.46
36,RBLBANK,EQ,23-Aug-2022,98.25,98.6,104.75,97.65,104.1,104.1,102.72,"3,32,80,105","3,41,86,29,360.85","84,738","63,60,318",19.11
37,RBLBANK,EQ,24-Aug-2022,104.1,104.1,124.9,103.7,120.4,121.75,115.03,"10,17,34,025","11,70,22,81,024.10","2,33,410","1,20,29,617",11.82
38,RBLBANK,EQ,25-Aug-2022,121.75,122.0,132.75,119.2,128.4,128.0,128.03,"12,84,53,571","16,44,60,53,802.30","3,31,881","1,58,09,879",12.31
39,RBLBANK,EQ,26-Aug-2022,128.0,130.0,133.7,119.1,124.4,124.45,124.28,"10,23,41,873","12,71,87,86,303.35","2,37,924","1,05,32,867",10.29
40,RBLBANK,EQ,29-Aug-2022,124.45,117.1,125.45,117.1,121.5,122.65,122.03,"4,37,49,036","5,33,85,00,058.30","1,12,417","47,26,627",10.80
41,RBLBANK,EQ,30-Aug-2022,122.65,123.95,125.0,121.45,122.5,122.3,122.74,"2,77,07,108","3,40,08,94,357.70","68,486","41,23,416",14.88
42,RBLBANK,EQ,01-Sep-2022,122.3,122.5,124.85,119.7,122.05,122.15,121.78,"2,27,21,202","2,76,70,46,922.40","65,517","20,76,443",9.14
43,RBLBANK,EQ,02-Sep-2022,122.15,123.45,124.3,120.9,121.8,121.9,122.56,"1,61,46,807","1,97,89,44,985.40","48,140","18,98,470",11.76
44,RBLBANK,EQ,05-Sep-2022,121.9,122.85,125.7,122.2,124.2,124.05,124.18,"1,55,63,768","1,93,27,00,884.55","46,260","35,24,404",22.64
45,RBLBANK,EQ,06-Sep-2022,124.05,124.9,125.0,121.1,123.0,122.65,122.71,"1,57,94,400","1,93,80,52,678.75","44,553","21,36,086",13.52
46,RBLBANK,EQ,07-Sep-2022,122.65,122.25,123.9,121.1,122.4,122.95,122.92,"99,24,339","1,21,99,28,204.60","30,713","14,59,596",14.71
47,RBLBANK,EQ,08-Sep-2022,122.95,124.35,128.5,123.0,124.35,124.5,125.44,"2,44,98,545","3,07,32,15,375.60","66,975","35,45,755",14.47
48,RBLBANK,EQ,09-Sep-2022,124.5,125.35,129.6,124.5,128.25,128.6,127.36,"2,72,20,450","3,46,68,46,917.05","70,731","59,07,465",21.70
49,RBLBANK,EQ,12-Sep-2022,128.6,128.25,129.7,127.45,127.9,127.95,128.57,"1,28,63,957","1,65,38,72,725.20","41,742","23,18,793",18.03
50,RBLBANK,EQ,13-Sep-2022,127.95,128.5,131.0,127.25,129.0,128.95,129.15,"1,44,57,656","1,86,71,92,555.90","46,770","24,76,279",17.13
51,RBLBANK,EQ,14-Sep-2022,128.95,126.0,133.9,125.55,132.3,133.25,130.74,"3,10,07,088","4,05,37,80,908.85","90,716","50,46,518",16.28
52,RBLBANK,EQ,15-Sep-2022,133.25,133.4,134.5,128.9,129.6,130.65,131.97,"1,61,50,727","2,13,13,48,581.60","51,696","48,67,410",30.14
