,Symbol  ,Series  ,Date  ,Prev Close  ,Open Price  ,High Price  ,Low Price  ,Last Price  ,Close Price  ,Average Price ,Total Traded Quantity  ,Turnover ₹  ,No. of Trades  ,Deliverable Qty  ,% Dly Qt to Traded Qty  
192,LATENTVIEW,EQ,08-Apr-2024,549.75,557.7,567.1,554.2,556.0,557.9,560.98,"16,59,396","93,08,85,185.35","41,691","6,46,775",38.98
193,LATENTVIEW,EQ,09-Apr-2024,557.9,559.95,563.7,540.0,542.6,544.1,549.8,"5,90,531","32,46,76,805.50","20,225","2,25,443",38.18
194,LATENTVIEW,EQ,10-Apr-2024,544.1,544.1,557.5,538.5,553.6,553.65,551.51,"9,14,382","50,42,89,713.65","29,266","2,63,140",28.78
195,LATENTVIEW,EQ,12-Apr-2024,553.65,550.95,552.8,535.4,538.15,540.35,544.41,"5,33,986","29,07,05,963.10","26,834","2,89,815",54.27
196,LATENTVIEW,EQ,15-Apr-2024,540.35,526.0,537.0,515.0,525.75,523.95,526.19,"6,76,952","35,62,05,979.10","28,344","2,51,100",37.09
197,LATENTVIEW,EQ,16-Apr-2024,523.95,516.0,532.5,516.0,525.9,527.45,524.89,"5,39,308","28,30,76,367.60","19,972","1,81,584",33.67
198,LATENTVIEW,EQ,18-Apr-2024,527.45,531.0,532.8,513.1,515.0,515.85,524.63,"4,53,571","23,79,58,547.00","20,713","1,95,501",43.10
199,LATENTVIEW,EQ,19-Apr-2024,515.85,509.7,525.6,470.55,507.6,506.9,510.11,"10,33,994","52,74,53,179.40","42,635","3,56,691",34.50
200,LATENTVIEW,EQ,22-Apr-2024,506.9,512.0,522.0,502.05,513.0,515.5,511.62,"4,62,919","23,68,39,196.95","20,662","1,62,030",35.00
201,LATENTVIEW,BE,23-Apr-2024,515.5,513.0,513.0,493.9,502.1,501.1,500.45,"3,54,460","17,73,89,225.35","7,468",-,-
202,LATENTVIEW,BE,24-Apr-2024,501.1,502.0,515.0,500.05,505.95,504.65,505.71,"1,74,568","8,82,81,224.05","3,000",-,-
203,LATENTVIEW,BE,25-Apr-2024,504.65,509.5,509.65,498.0,502.95,501.25,502.48,"1,51,740","7,62,45,614.40","3,283",-,-
204,LATENTVIEW,BE,26-Apr-2024,501.25,500.0,504.85,494.0,496.9,496.35,497.51,"2,11,281","10,51,14,809.50","9,381",-,-
205,LATENTVIEW,BE,29-Apr-2024,496.35,502.0,505.5,493.0,495.0,496.0,497.4,"2,73,176","13,58,78,175.20","6,936",-,-
206,LATENTVIEW,BE,30-Apr-2024,496.0,499.85,501.65,495.0,497.0,498.25,497.73,"94,141","4,68,56,337.25","3,611",-,-
207,LATENTVIEW,BE,02-May-2024,498.25,498.25,502.0,492.0,498.55,499.45,497.52,"1,45,996","7,26,35,531.95","5,765",-,-
208,LATENTVIEW,BE,03-May-2024,499.45,500.0,502.2,490.0,495.25,494.95,494.46,"1,78,058","8,80,41,937.15","7,611",-,-
209,LATENTVIEW,BE,06-May-2024,494.95,494.95,498.5,480.0,485.05,481.05,484.19,"1,56,901","7,59,70,388.75","5,704",-,-
210,LATENTVIEW,BE,07-May-2024,481.05,483.25,485.05,467.05,473.0,473.2,475.68,"1,77,569","8,44,66,369.75","6,153",-,-
211,LATENTVIEW,BE,08-May-2024,473.2,478.0,496.7,477.9,480.0,481.4,488.49,"3,58,664","17,52,03,498.30","8,401",-,-
212,LATENTVIEW,BE,09-May-2024,481.4,481.5,483.0,464.0,466.0,466.75,472.72,"1,69,669","8,02,06,696.10","9,716",-,-
213,LATENTVIEW,BE,10-May-2024,466.75,466.8,477.7,460.0,477.0,473.4,471.61,"1,48,851","7,01,99,770.80","5,559",-,-
