,Symbol  ,Series  ,Date  ,Prev Close  ,Open Price  ,High Price  ,Low Price  ,Last Price  ,Close Price  ,Average Price ,Total Traded Quantity  ,Turnover ₹  ,No. of Trades  ,Deliverable Qty  ,% Dly Qt to Traded Qty  
212,KALYANKJIL,EQ,08-May-2024,388.5,387.5,399.2,382.4,392.9,393.3,393.85,"7,01,015","27,60,97,382.60","26,968","3,84,006",54.78
213,KALYANKJIL,EQ,09-May-2024,393.3,394.3,407.9,391.6,398.95,397.15,398.56,"15,30,390","60,99,55,528.85","54,494","7,75,847",50.70
214,KALYANKJIL,EQ,10-May-2024,397.15,402.05,420.0,388.65,408.0,410.55,403.51,"18,07,755","72,94,39,886.50","53,333","9,19,334",50.86
215,KALYANKJIL,EQ,13-May-2024,410.55,415.0,417.45,395.95,399.9,400.1,401.52,"15,60,214","62,64,55,433.70","45,572","7,80,123",50.00
216,KALYANKJIL,EQ,14-May-2024,400.1,400.0,403.5,393.3,397.85,397.3,395.9,"11,73,903","46,47,44,543.80","41,339","6,55,055",55.80
217,KALYANKJIL,EQ,15-May-2024,397.3,401.6,410.0,399.05,408.6,409.15,408.05,"14,00,855","57,16,22,058.50","40,132","9,39,295",67.05
218,KALYANKJIL,EQ,16-May-2024,409.15,412.0,417.0,405.1,411.5,411.1,411.41,"10,06,356","41,40,24,183.50","23,682","5,97,443",59.37
219,KALYANKJIL,EQ,17-May-2024,411.1,412.95,416.5,411.25,414.5,414.9,414.97,"8,99,177","37,31,35,941.95","22,473","6,55,896",72.94
220,KALYANKJIL,EQ,18-May-2024,414.9,415.0,416.65,410.15,413.2,413.2,413.26,"1,45,654","6,01,92,976.55","5,842","93,568",64.24
221,KALYANKJIL,EQ,21-May-2024,413.2,413.2,415.5,399.0,402.8,401.5,404.61,"14,19,658","57,44,12,054.65","42,617","9,23,025",65.02
222,KALYANKJIL,EQ,22-May-2024,401.5,401.5,406.25,397.7,402.0,399.8,402.25,"7,77,505","31,27,54,414.35","23,295","4,45,998",57.36
223,KALYANKJIL,EQ,23-May-2024,399.8,400.0,405.0,399.1,404.85,403.0,401.76,"10,97,655","44,09,94,011.50","23,802","6,70,449",61.08
224,KALYANKJIL,EQ,24-May-2024,403.0,404.0,405.7,400.1,402.0,401.95,403.43,"4,54,189","18,32,33,637.75","18,231","2,89,186",63.67
225,KALYANKJIL,EQ,27-May-2024,401.95,400.0,409.4,395.2,407.8,406.45,403.75,"14,33,957","57,89,60,500.55","45,285","8,18,394",57.07
226,KALYANKJIL,EQ,28-May-2024,406.45,406.45,409.95,396.1,401.75,402.45,402.61,"10,93,554","44,02,72,512.75","41,074","5,28,080",48.29
227,KALYANKJIL,EQ,29-May-2024,402.45,402.45,404.4,392.0,395.55,394.8,397.32,"7,87,171","31,27,61,143.30","32,883","5,34,006",67.84
228,KALYANKJIL,EQ,30-May-2024,394.8,396.0,400.0,384.0,385.0,384.85,389.84,"8,16,008","31,81,12,338.05","29,989","5,29,971",64.95
229,KALYANKJIL,EQ,31-May-2024,384.85,384.85,398.0,377.05,385.0,388.45,385.76,"25,00,856","96,47,19,568.25","58,241","15,86,009",63.42
230,KALYANKJIL,EQ,03-Jun-2024,388.45,394.0,403.0,388.0,392.0,390.95,394.43,"12,33,765","48,66,36,836.45","56,385","7,09,187",57.48
231,KALYANKJIL,EQ,04-Jun-2024,390.95,394.0,399.0,336.05,387.0,378.65,377.59,"18,84,318","71,14,96,608.35","76,638","8,09,767",42.97
232,KALYANKJIL,EQ,05-Jun-2024,378.65,386.0,420.0,372.35,397.0,402.55,392.44,"38,24,865","1,50,10,45,850.45","64,984","22,38,690",58.53
233,KALYANKJIL,EQ,06-Jun-2024,402.55,402.95,409.55,398.0,399.3,399.65,401.93,"16,18,400","65,04,76,026.75","45,468","8,86,114",54.75
234,KALYANKJIL,EQ,07-Jun-2024,399.65,401.0,410.25,400.0,406.15,407.85,405.59,"27,65,843","1,12,18,00,791.85","42,500","23,55,470",85.16
235,KALYANKJIL,EQ,10-Jun-2024,407.85,410.0,416.0,406.0,408.1,409.25,410.63,"18,08,548","74,26,51,231.50","25,750","13,56,503",75.01
236,KALYANKJIL,EQ,11-Jun-2024,409.25,409.5,412.45,405.0,408.15,408.95,408.93,"7,24,141","29,61,22,129.85","30,716","4,38,848",60.60
237,KALYANKJIL,EQ,12-Jun-2024,408.95,410.9,413.55,403.1,404.2,404.2,406.06,"12,32,741","50,05,61,227.05","35,244","8,03,790",65.20
238,KALYANKJIL,EQ,13-Jun-2024,404.2,406.0,408.5,398.0,398.3,398.4,401.46,"13,64,525","54,77,96,541.90","39,474","9,37,279",68.69
239,KALYANKJIL,EQ,14-Jun-2024,398.4,398.4,404.9,398.4,399.55,400.5,401.27,"12,60,917","50,59,68,403.80","24,532","7,85,079",62.26
240,KALYANKJIL,EQ,18-Jun-2024,400.5,400.75,430.25,398.85,426.5,424.0,416.09,"49,70,051","2,06,79,98,732.45","82,811","31,08,860",62.55
241,KALYANKJIL,EQ,19-Jun-2024,424.0,428.85,447.0,420.0,423.5,423.55,434.25,"59,91,651","2,60,18,54,508.45","1,21,035","33,60,829",56.09
242,KALYANKJIL,EQ,20-Jun-2024,423.55,426.0,435.0,420.55,431.25,431.2,429.83,"18,72,534","80,48,71,491.75","34,901","9,86,606",52.69
243,KALYANKJIL,EQ,21-Jun-2024,431.2,437.0,464.95,431.0,449.9,453.0,451.38,"1,68,03,770","7,58,49,17,940.25","1,15,057","1,05,82,414",62.98
244,KALYANKJIL,EQ,24-Jun-2024,453.0,452.5,452.5,436.3,444.6,446.1,443.8,"19,96,316","88,59,72,608.45","52,097","10,31,110",51.65
245,KALYANKJIL,EQ,25-Jun-2024,446.1,447.4,453.25,435.0,439.0,438.15,443.46,"11,31,725","50,18,70,569.90","37,117","6,27,580",55.45
246,KALYANKJIL,EQ,26-Jun-2024,438.15,438.95,460.5,438.95,454.0,456.65,452.35,"38,75,868","1,75,32,40,598.00","66,576","24,48,799",63.18
247,KALYANKJIL,EQ,27-Jun-2024,456.65,459.0,480.0,454.05,479.5,476.3,466.7,"43,80,406","2,04,43,30,129.85","1,09,815","23,57,384",53.82
248,KALYANKJIL,EQ,28-Jun-2024,476.3,481.1,546.0,481.1,502.9,501.15,504.35,"94,39,333","4,76,06,88,976.35","2,12,866","37,89,300",40.14
